Id,Predicted
239,27.207545113533044
240,48.288548513739215
241,42.20590533638914
242,40.92266685332432
243,43.482211078771826
244,41.93453107622364
245,59.883546392310166
246,69.29499240358028
247,45.727916037217845
248,60.287088271897005
249,61.20701871832767
250,54.87861492214835
251,35.70016858328774
252,42.96812112745505
253,51.31605208443059
254,63.83213154544353
255,56.13888522553183
256,38.579006498578295
257,53.28411370840968
258,52.40932757091332
259,48.243112051900624
260,30.159690087708636
261,46.31318812787931
262,50.895155498711496
263,31.610794203124424
264,41.98769338651386
265,47.44350396308145
266,57.65593071275659
267,46.73733796914302
268,53.56547992626647
269,48.52502654584595
270,52.71339103069183
271,47.16732551334812
272,50.95880641613757
273,49.587235556120845
274,41.896866581857715
275,56.29767800654014
276,42.20882022181098
277,53.433196069437315
278,57.11137454197692
279,57.135075284350705
280,60.59408176660807
281,61.03345714787249
282,50.93499246896656
283,38.20297145852301
284,53.18203051567142
285,62.137590970307365
286,18.739232926155868
287,23.86919095890104
288,27.49475823538648
289,44.11723492394591
290,57.36104745227561
291,72.95851646304799
292,42.033974690489686
293,37.15884687841636
294,46.386073656269865
295,63.021465094396774
296,38.955550938480634
297,72.61921939763714
298,63.553961410846625
299,42.43789086694135
300,49.789146685176895
301,39.69352329442909
302,49.22282945575545
303,58.549892099402946
304,41.37911023422274
305,47.84689235023711
306,53.03431387175389
307,51.637708606794035
308,33.42709276916781
309,64.60922172957409
310,53.674725764498895
311,56.80947079811634
312,51.658060298267564
313,41.199531316188
314,53.54678413900337
315,42.724637542791264
316,39.79813291227871
317,62.87418589460936
318,49.4013778631652
319,35.69391146290832
320,48.13453983413018
321,52.626804061939275
322,48.612630093295515
323,53.34949939346999
324,41.30490783356746
325,33.43011391715057
326,37.06170824278059
327,33.98997976368826
328,39.392363798007345
329,51.43960813531274
330,38.97737051136809
331,45.923519823840536
332,59.97014403852423
333,44.804533932700934
334,55.37806161298306
335,58.98749487078127
336,44.26233148345878
337,39.6813092335023
338,49.50265221630507
339,45.257303767571806
340,29.836690495026726
341,61.34555268849338
342,62.28168289707359
343,52.536696998743345
344,53.421207483676405
345,62.93090603333459
346,47.97183163606985
347,44.408524134003294
348,45.599772398530455
349,60.15387997200904
350,36.05866478833594
351,56.92672858928231
352,49.4404378409138
353,33.39770303007168
354,52.08083914538984
355,37.39539655614964
356,30.769005724256747
357,57.0090470958057
358,51.01220426874928
359,56.94963242138936
360,50.87193103762653
361,36.09319962603272
362,38.10153846109812
363,66.19186964681059
364,54.126287595989915
365,42.43377175909189
366,47.363728649291126
367,57.39989183145826
368,52.96483526809775
369,48.2889415763041
370,26.156967322879122
371,28.097277688459467
372,26.14681355821699
373,54.45524159602666
374,25.91928171268665
375,33.06610502877964
376,43.434793795701104
377,47.46902242826331
378,38.305220456077556
379,32.290791696290206
380,47.166571829639395
381,51.48382657054794
382,55.54439163243169
383,50.86533154109145
384,45.22884772854022
385,51.62602599433071
386,32.580079299700394
387,25.107176751853398
388,31.896709540344236
389,56.22550273376615
390,39.63678192895469
391,47.75473916155843
392,43.9050845505268
393,72.50555307408149
394,54.68781780567767
395,57.29263106413029
396,49.834073262747786
397,41.215380815947064
398,47.405163069429285
399,56.92704715849364
400,52.643417316221225
401,43.12356263448777
402,50.44494241717738
403,59.2811711155286
404,47.34017707555253
405,52.05352899591029
406,41.96700219680185
407,41.88115709224595
408,2.018885810182333
409,63.09829526965339
410,31.838826571638965
411,30.25066739783651
412,38.739922828761514
413,21.10688852743711
414,30.921253333600998
415,30.92887703114299
416,46.27616239816657
417,47.701328976795004
418,43.508752214900404
419,63.617124978801705
420,67.07838854017619
421,48.1191498698195
422,41.56984839440107
423,55.025563577816264
424,54.10071056626028
425,42.6176772348297
426,46.27872477750831
427,35.449320475831335
428,54.260806940402766
429,50.406492175723095
430,45.05660323953717
431,47.7765365440849
432,52.4842885250994
433,62.14144491058212
434,64.91796609460802
435,44.388598030033734
436,46.23584889774503
437,20.367352924804837
438,33.21970244976593
439,43.39723484997146
440,33.267169619926236
441,48.71173423792379
442,53.272682931413556
443,43.41227941595283
444,47.030206064881845
445,67.72181192895431
446,43.88082915663583
447,36.788136953428015
448,58.567841755846416
449,21.841417935060495
450,44.72612514811855
451,53.195813684257985
452,59.64105738279821
453,55.46826342269111
454,36.9833837721634
455,40.62641150759831
456,53.38642381634238
457,59.66490277778356
458,41.37038237024538
459,55.893901311978674
460,40.471617112180375
461,53.401694182300275
462,65.37921975686837
463,58.79030829690313
464,44.60642724329792
465,46.07831062803231
466,61.11684855425492
467,34.12402617162562
468,76.95377911742331
469,47.92668933750258
470,56.911814036111906
471,47.25741222565906
472,59.64015165560958
473,51.61779751415926
474,44.071845203358144
475,51.55687094374863
476,51.858381235663295
477,51.078130394072865
478,39.080492820818904
479,48.38100691118783
480,66.43814955846803
481,56.20212060259437
482,53.631105155928424
483,59.330582457772806
484,55.857180003464045
485,33.16951135459306
486,39.53665960230805
487,54.08718561953381
488,46.849186649644416
489,60.22300150151548
490,60.10381302557772
491,61.80469193915821
492,61.606490754036116
493,33.81541602586605
494,39.55023463596387
495,37.45837976360266
496,43.61848683302787
497,48.890394104416025
498,46.50115295045166
499,43.255202890300346
500,43.750412099139375
501,67.15966423064744
502,28.981703167982534
503,23.585394164493206
504,26.942176841781663
505,60.38236525907039
506,40.67934705310585
507,60.173371357455885
508,33.29195296844372
509,54.93636785418541
510,65.11046509671361
511,58.6768637772531
512,68.31671666865174
513,46.242155165353175
514,48.54731579365395
515,48.32946739099731
516,54.256136361802454
517,34.686257967289784
518,55.21318850321885
519,56.276365259954666
520,36.910896694985375
521,43.08505244384375
522,48.51056603088841
523,23.712218965851843
524,21.436842745084594
525,25.869044249761657
526,45.65657179327462
527,57.643811423690124
528,45.79346291701719
529,48.8790452851874
530,28.82711288570692
531,53.858728896221656
532,51.09204405553018
533,38.09806161465266
534,25.68009711579138
535,40.40974794526656
536,35.7395458135343
537,58.68625994558197
538,67.85843531711826
539,44.46233555238553
540,48.689652350391704
541,49.006327829390294
542,43.77605584921412
543,45.41038688038881
544,37.41571794191913
545,51.570129688719085
546,53.62485803975098
547,34.253051027543215
548,42.402360434763665
549,35.99764065821074
550,50.71530855665734
551,35.27298945381537
552,48.91404334419571
553,49.45865965605546
554,56.27128486692937
555,30.52752790575937
556,31.63670292728682
557,42.74745025354957
558,67.63712152282629
559,40.908418167341004
560,32.94930606090041
561,43.98914620628727
562,42.60544257794731
563,63.94484190261084
564,41.343423109291706
565,39.4374118918781
566,50.59353999717101
567,41.899167020126654
568,45.987629689561565
569,44.09759682827789
570,43.38285067101714
571,23.8448719900083
572,54.20505880516293
573,62.96904862779541
574,43.95850604917928
575,29.890471101693407
576,43.11244681396558
577,49.200395385592714
578,37.63330277392888
579,41.54258510062831
580,45.26172482944199
581,26.264820806773034
582,58.22436658940467
583,24.428530102398295
584,50.17958658501263
585,46.20214372142717
586,26.49519270017596
587,21.25211449771918
588,27.655559342913474
589,55.08407780214293
590,45.94448770954548
591,49.044889896104145
592,36.542818379778815
593,40.708212832660706
594,46.022999369118715
595,43.17522671650527
596,48.98322454991628
597,63.5831444256178
598,37.501409405014705
599,48.53570127135728
600,39.92942136089944
601,36.87208971054483
602,37.618435354154876
603,46.6682693807172
604,37.956749751950916
605,56.32575433191775
606,60.23307711147351
607,39.406036134734016
608,34.346490311221736
609,36.10292632962863
610,60.54218861598307
611,34.679793530037394
612,36.74102993648956
613,59.83344277728174
614,63.76798149939301
615,29.353128309407193
616,30.45550857248399
617,40.92693606706815
618,36.17479843811051
619,46.98323528803166
620,33.81309520522805
621,23.65643234308907
622,26.029880963664976
623,26.868906827038114
624,73.04583277673196
625,32.09076635932092
626,45.85720020422704
627,30.295778927195418
628,45.67379789532688
629,37.999810395018294
630,28.983803215029596
631,41.97819836500447
632,46.68994813871075
633,44.41988197858655
634,38.47431535308851
635,55.71630998922969
636,28.217693341721443
637,35.99032612887678
638,36.17479843811051
639,34.12103248099054
640,41.25852876901121
641,26.508621706792244
642,39.26801455122148
643,33.860655420114156
644,48.773725998370594
645,37.16619428448817
646,50.94291795045353
647,35.69379136185113
648,50.42883755224657
649,48.76944665349467
650,37.18183065240982
651,49.70634377060211
652,48.31377240194693
653,33.84266866822502
654,42.17641266164585
655,47.52237272287271
656,22.300143966607624
657,58.953360654551396
658,34.36504099999345
659,41.79522226237139
660,53.568737410529614
661,50.96768045276266
662,61.2030265954844
663,44.40869707888857
664,43.51340569480794
665,34.13180846713749
666,62.9275333205804
667,48.10902586316399
668,79.51047333196472
669,51.62602599433071
670,42.176194049132356
671,23.896502040741108
672,40.86798799888812
673,36.98241539173032
674,49.30708472503391
675,45.864389010437016
676,58.283470871241995
677,54.268664118952394
678,47.44561412842048
679,28.82119771125527
680,45.991372909169534
681,51.981242154002786
682,50.14120177145588
683,53.90186636678226
684,39.140544369757954
685,36.77509666849967
686,51.739701679776395
687,41.388740200230146
688,42.22746259878808
689,41.734174471637935
690,47.917820931518584
691,54.7442198498883
692,43.47297289625717
693,25.7449695417655
694,47.29292420729369
695,33.992969776972735
696,51.69566813964923
697,55.0313105554802
698,40.41278616840802
699,48.68592317233237
700,47.62125021955671
701,42.43188018229679
702,39.79468351911414
703,49.25120399754457
704,67.19551320595957
705,30.920463684055193
706,41.68896781419034
707,47.556169534624786
708,52.80760914172938
709,28.713532080353872
710,45.32343273400147
711,56.91595177833736
712,62.891463871085534
713,51.34607690970426
714,56.22608785757159
715,38.50637345546508
716,44.2672838551951
717,39.84627940758973
718,60.35566743513595
719,30.416807703244448
720,55.8077300678575
721,63.38942516302897
722,43.59416502396007
723,56.34854669297212
724,52.68796493649099
725,35.21529434269063
726,52.81015191614336
727,42.30120463357554
728,50.33150945101585
729,64.85670459266431
730,55.6417381974508
731,58.44218774970707
732,35.639163684944585
733,56.15681546306774
734,60.149991903480135
735,37.221450189421645
736,38.08639522752816
737,56.60724420262616
738,55.40943869527479
739,47.9234130642672
740,49.9646337097814
741,47.94066877294093
742,59.9745946601493
743,42.87883521358791
744,55.47405019639279
745,41.14379070021015
746,68.8866761125581
747,49.06620499826831
748,46.14509567651755
749,44.86343711856614
750,41.08600214119716
751,38.81793849239626
752,44.06383578008265
753,44.71019504504182
754,44.21799551860618
755,52.52817073383562
756,38.880453361845866
757,46.17300818650335
758,42.4486066801674
759,33.74662820004349
760,41.62373610149998
761,48.00490337826796
762,63.937339868930955
763,52.705550498376056
764,70.28735253002206
765,30.28233404023938
766,64.57113930154209
767,52.58622392777507
768,35.86924996423708
769,50.18030070888775
770,57.822526950412794
771,47.116601191101346
772,44.124704348957316
773,65.7178342061741
774,64.42628595452659
775,33.71842451463109
776,26.181382098204537
777,45.621932972819316
778,46.476642960679534
779,62.65198178043414
780,35.4106415450105
781,55.594421684795634
782,36.12746487817222
783,38.512341117463485
784,57.516965769387376
785,40.10182675960956
786,47.03481332184768
787,22.704084983404282
788,45.318818048885866
789,51.72399619825112
790,37.363084659214536
791,40.13174440651381
792,48.485939834661934
793,65.83943191747782
794,53.2484930438741
795,40.427187566517546
796,48.38409997648416
797,40.87946716363377
798,41.45895041931163
799,39.95062613717612
800,49.07900498819404
801,45.29501272337283
802,38.37494160728986
803,40.4237140571368
804,49.049695998211234
805,46.46782826568788
806,25.68009711579138
807,50.235835474697545
808,58.33617562247317
809,44.98170758411635
810,50.150727195367175
811,53.749423711519036
812,35.26004857049694
813,14.855377867906162
814,29.8993353442962
815,53.25214481359553
816,70.61165477373049
817,41.560390800676586
818,28.184465040113754
819,47.17359082716263
820,58.324308063279155
821,39.886106276420264
822,46.16625636801879
823,59.155539849272834
824,39.93337914008993
825,46.82196476826874
826,44.523479224126845
827,43.01945241437161
828,58.34099017030428
829,35.994770029356054
830,32.842777079006524
831,38.54095003629674
832,33.18749295008286
833,45.49665150183068
834,48.20047061268832
835,58.77500181707512
836,40.187322314424115
837,34.071182943116476
838,32.401503071006836
839,46.33638805451977
840,41.015009637761885
841,32.053903545061125
842,33.50490537751427
843,36.23246732649661
844,41.66124449305938
845,31.936884649944574
846,57.98576772710749
847,49.33275254719681
848,48.91573128458892
849,38.66323000128493
850,44.31486445723897
851,45.3190735381207
852,41.069685962142664
853,43.72589097528984
854,40.73831846876295
855,36.888311318358916
856,26.745822991170808
857,48.77328353304989
858,23.601292285123673
859,50.50327801694439
860,42.76854237848469
861,41.58546666625516
862,51.73584064768885
863,31.629588547161475
864,56.77013610800927
865,40.86798799888812
866,49.81685953773601
867,50.58800848061285
868,55.38488023879925
869,25.306777297300314
870,61.65894190701607
871,57.317411386842984
872,37.94725189255089
873,59.69482444817955
874,39.79247127871171
875,38.546734152535436
876,45.967217605854245
877,33.256527290702344
878,61.714952907096745
879,31.978538546985636
880,54.15155140228533
881,46.66992929803814
882,42.327128671533465
883,41.019169471482904
884,43.500672621653315
885,37.4953079942888
886,35.71294719586743
887,57.91486415256427
888,31.43848142310195
889,66.71241916409176
890,39.39068036061124
891,41.83682371274595
892,45.67046097528646
893,61.56945414217508
894,38.64712598527678
895,43.74138889478433
896,19.936731599950363
897,56.30793647403747
898,46.181790176706365
899,33.7565871652018
900,47.33636902645002
901,41.071067332267795
902,38.409044520107074
903,55.933381496578754
904,44.19416583549645
905,40.9386231314105
906,59.85326754714885
907,48.30044259936173
908,42.515958961761164
909,46.2198553954914
910,24.64217623771114
911,36.65752900315956
912,58.31156325008237
913,32.35758344448275
914,36.5385339313758
915,49.58028028160612
916,56.59712684196077
917,38.679216030373915
918,40.45689220241414
919,57.612859212237986
920,56.98400089498298
921,53.08774505441263
922,39.598205118441996
923,37.049932279230205
924,34.684924321966044
925,35.050577355740614
926,27.283947180004628
927,46.680096688195114
928,70.42101330777179
929,61.55993500401133
930,40.985129361531875
931,60.994362978029265
932,52.862032592246585
933,69.10428657155065
934,53.28556429770048
935,27.842843566038862
936,52.625719616478364
937,55.783218796982595
938,17.204384640678114
939,52.8960168699143
940,88.52483289507025
941,35.791054097652676
942,33.37486030709656
943,46.391877929013766
944,31.328448499872433
945,41.42951484288958
946,42.34081932038001
947,45.78623433498942
948,65.21687722434889
949,52.207691424353506
950,36.602509898910874
951,34.017847335756585
952,43.97559015734322
953,33.32253254961935
954,68.06738368512426
955,33.78708158600021
956,57.00973640787632
957,38.42654254015544
958,33.27693961050123
959,34.66227196126559
960,54.71342947962457
961,58.33112302529171
962,30.45905012661684
963,51.89262511382034
964,42.16452117026963
965,63.4566404539269
966,40.526879231890945
967,53.84070806668918
968,60.52531191327335
969,39.22095581962126
970,60.67062169861554
971,61.61001750251327
972,47.094339220084805
973,75.37249300960393
974,58.12926804875343
975,43.886714079024934
976,36.29276709653488
977,58.063283800606825
978,44.43408615561517
979,52.24221374591972
980,51.82085671504163
981,37.94702123392167
982,49.257688549774166
983,37.66604474395211
984,39.71801551931165
985,50.453795240731125
986,45.08394479316851
987,28.792011849232292
988,43.219319691554155
989,32.58947848741583
990,49.004165046116576
991,41.729161018384254
992,45.18886845897592
993,40.084417071706426
994,44.895163448800496
995,60.9284866875817
996,41.21258703255226
997,66.3165705376545
998,52.55184920644391
999,62.00688704247028
1000,30.092385068525243
1001,67.26140920275618
1002,60.73298708739062
1003,50.797628699586994
1004,30.719990632111443
1005,44.743552131957465
1006,47.05276985111334
1007,50.112336646072244
1008,47.59792994362348
1009,38.0773901847054
1010,32.927691005196046
1011,41.118988919514074
1012,43.29607932205274
1013,51.177157004661545
1014,43.67887013603209
1015,51.26115059811298
1016,34.176662750763406
1017,46.33303923315142
1018,31.573825138853852
1019,60.371591881373455
1020,46.64874288671749
1021,63.754460832491816
1022,51.2724481338063
1023,46.68268274945762
1024,32.56477559552014
1025,66.79775763511368
1026,43.47194245353425
1027,44.66978454663902
1028,56.645286028897544
1029,71.01521400184883
1030,53.661808758946336
1031,39.05989933285775
1032,36.46689541511747
1033,42.439494808065234
1034,44.09321656902751
1035,57.87823148648485
1036,37.038006325586935
1037,39.54599571396414
1038,42.4287975798298
1039,36.21133949114397
1040,63.3120092546751
1041,46.87650283679534
1042,46.166567225263094
1043,53.01993328746218
1044,42.36065709612564
1045,34.62505403368669
1046,62.57877995004761
1047,50.16666410018738
1048,54.21603473212637
1049,44.82804578243997
1050,61.05415559305637
1051,40.17521663514675
1052,25.931305933421516
1053,53.94527798992468
1054,58.35014766674089
1055,43.90144316353108
1056,38.68090628729838
1057,59.63569416879591
1058,61.96656672537096
1059,34.15757715877552
1060,55.46705116463985
1061,43.85616709129002
1062,36.30325301751416
1063,45.62017315154858
1064,53.24802764421387
1065,55.353075352270274
1066,43.0000898527226
1067,36.487928483105925
1068,44.48491863375366
1069,46.96596906368827
1070,52.060274460247996
1071,46.31013501137332
1072,45.51811006581486
1073,48.00484329203915
1074,41.263001980829195
1075,30.532015792720745
1076,48.22897925499934
1077,53.40822698814054
1078,37.33629629496327
1079,36.69457060591402
1080,43.879044498295876
1081,29.51645723078289
1082,57.5154452026974
1083,54.63682433756511
1084,41.461857996984826
1085,29.649712188905976
1086,46.008829508176575
1087,47.55992552837322
1088,42.60870299042863
1089,46.3704195507421
1090,41.83846261119074
1091,45.04906004557711
1092,44.458176798347914
1093,34.70993479221696
1094,46.28047049381178
1095,43.255540668855964
1096,47.51776745626055
1097,41.61465930850313
1098,46.19534027670346
1099,43.91718245889897
1100,43.447635344805214
1101,33.09169009065452
1102,70.6618135011971
1103,47.933731795523364
1104,32.466980932388054
1105,20.89375572515303
1106,62.66307723101706
1107,26.856026481194096
1108,39.05735127229631
1109,44.858976992467966
1110,62.568143584761906
1111,66.46414604781208
1112,68.72018482085768
1113,38.138400276092426
1114,47.321815917674066
1115,52.179672815684945
1116,44.10703027985607
1117,51.6066862389335
1118,58.262568769100795
1119,36.66692071067525
1120,40.61966299245623
1121,58.06721244147331
1122,54.434760730127685
1123,38.3806861633223
1124,36.41020168108229
1125,44.27306802342201
1126,55.64415206299554
1127,28.02157805963807
1128,40.34296740552724
1129,32.338751664311836
1130,58.850147178535856
1131,46.04581465350494
1132,47.058991248971985
1133,51.20755332425574
1134,41.534635905242006
1135,58.44712849862126
1136,21.159795131632254
1137,35.54848496459933
1138,40.9780036559412
1139,40.21521527303788
1140,60.043739654552006
1141,52.2773626571319
1142,26.721419211396995
1143,42.72111522865264
1144,58.200796491793234
1145,55.74592229702662
1146,52.01574281966822
1147,32.96319397185889
1148,25.948802108340473
1149,45.35347894877052
1150,57.917713695350024
1151,44.74377534084738
1152,55.820864780353396
1153,58.12033920986727
1154,45.50688631565672
1155,24.226044291121088
1156,48.15855812976315
1157,58.58630926628225
1158,35.790253424425195
1159,50.021510219670766
1160,37.798958470304456
1161,44.58087655650732
1162,54.360400127117266
1163,49.008553743272664
1164,31.90631206265049
1165,42.65570661568237
1166,61.496656366705594
1167,52.10075806255055
1168,47.50057507906775
1169,38.189076340029686
1170,46.10782921366447
1171,62.26626014227526
1172,42.45126487752901
1173,52.53104283594761
1174,53.14023138591218
1175,35.93241402088905
1176,48.063528036711354
1177,37.435158886851646
1178,36.96019401801778
1179,52.87812239339066
1180,46.247306554355816
1181,49.72176498241436
1182,61.79900196124036
1183,54.21492568035535
1184,38.71317784500943
1185,47.46002249616845
1186,36.27243687896652
1187,30.67152569968975
1188,42.92311555327979
1189,28.883271687953528
1190,57.005927333676055
1191,35.82422352846772
1192,43.4529287332302
1193,26.23194261650831
1194,50.019316387366224
1195,49.17891927082647
1196,31.75676435289368
1197,58.4009684163801
1198,53.4731086784201
1199,36.874885749787566
1200,59.70923027485043
1201,32.8329740751367
1202,57.94660389755842
1203,69.22601693671389
1204,54.65974446170318
1205,57.632597686595254
1206,42.78291044037845
1207,47.742687816918476
1208,56.88036108122483
1209,51.81609814546727
1210,50.860701239201724
1211,42.55280213289253
1212,58.97855277264775
1213,32.28186339067836
1214,37.21754004584097
1215,47.34284918665469
1216,50.66708695969248
1217,56.00448078415521
1218,44.79187277917634
1219,52.13745101415852
1220,55.64984643910851
1221,54.5794142561505
1222,41.17616611844789
1223,42.27637449490068
1224,48.342268592020666
1225,46.5751475622828
1226,37.630099590208026
1227,50.60571267612212
1228,34.19339299097433
1229,50.29846576800924
1230,45.176015069764105
1231,51.56570085100754
1232,68.33023835830535
1233,46.53169976591956
1234,50.7836189694549
1235,59.77220849127039
1236,55.78405892131962
1237,37.19126522853046
1238,48.83847216066649
1239,52.90894092460315
1240,50.58937854847616
1241,40.319905727552026
1242,39.21420032951351
1243,33.46774568141216
1244,50.72232875391049
1245,46.31500911654502
1246,61.112042053566064
1247,59.087282598503464
1248,37.17143692827784
1249,58.4086336741239
1250,58.124527133515905
1251,39.76176172542325
1252,45.938229141331426
1253,44.93314897504323
1254,50.69179738585658
1255,29.228528376788187
1256,30.61841826757265
1257,29.305337834972885
1258,36.73696601715429
1259,45.16942786654142
1260,22.838880550210117
1261,49.77317792165628
1262,67.91919661967957
1263,51.79393748909373
1264,56.11904522121444
1265,42.22465104225535
1266,27.0154296364534
1267,43.44606776431768
1268,39.779139675782524
1269,60.31781147097468
1270,40.35756206663365
1271,49.74014993454156
1272,41.66839898104633
1273,26.057190513642027
1274,53.07996274403913
1275,47.40926118931784
1276,55.614347113388725
1277,26.408561233481652
1278,51.65812628092357
1279,20.332950026951167
1280,51.42867097855668
1281,40.040955109970234
1282,48.00484329203915
1283,48.924916288752144
1284,39.73299475764178
1285,61.03581523577848
1286,47.03795945568544
1287,40.2502701636098
1288,45.36549312497931
1289,24.29734941082835
1290,52.98431030751811
1291,49.99254966404542
1292,41.534635905242006
1293,39.05507355444006
1294,48.26290964413801
1295,74.6010187306448
1296,44.90005957650802
1297,42.005969964469024
1298,21.234506595769783
1299,43.996637321843764
1300,49.84870543269972
1301,52.45808434391413
1302,51.26615570422441
1303,40.322274924525686
1304,41.8090664525128
1305,48.42279972606399
1306,40.98660870412732
1307,59.641959997325635
1308,28.409979277480677
1309,50.84483743781093
1310,43.03498652636846
1311,56.321324621129655
1312,50.99295709185001
1313,33.53649145299415
1314,55.87572805225984
1315,66.24939892203545
1316,37.59828944743149
1317,39.74623439686122
1318,36.27132910594357
1319,43.84678686943195
1320,32.89887840925101
1321,53.91372171319878
1322,45.46837294174622
1323,43.73746374464892
1324,62.3766651974997
1325,37.59386967383765
1326,34.007039765724414
1327,45.23762032607333
1328,63.04052993253726
1329,18.016524319523075
1330,41.302363161074986
1331,43.4404831833592
1332,36.39137423622529
1333,52.35725927592736
1334,39.50868784694026
1335,61.42617645810568
1336,27.577800141373643
1337,56.76693804241742
1338,59.383090663786184
1339,29.194908005490436
1340,36.80431832076106
1341,44.69825950674996
1342,68.82383466245811
1343,44.71758069759053
1344,35.653398905356575
1345,52.15370035167306
1346,44.079290003299576
1347,48.490848672696124
1348,54.558975111319064
1349,40.015132448049684
1350,45.22163416448044
1351,49.77668745971693
1352,38.3812625723096
1353,46.190397679928424
1354,62.211266090409595
1355,43.79591283993349
1356,50.32016297446703
1357,61.691642560882
1358,49.187015530410775
1359,44.53501234146444
1360,31.74016363650826
1361,35.540576217573715
1362,58.853662364272424
1363,68.03900729203131
1364,32.27711300093835
1365,42.350131050165594
1366,42.107271940465054
1367,63.293834758173205
1368,40.00519226535514
1369,36.11585143211528
1370,26.591472930175176
1371,48.68878285521415
1372,62.66733714782066
1373,49.610927689396256
1374,61.301546653604056
1375,46.94977590952855
1376,33.321101612982176
1377,42.158742973544854
1378,53.35908757095023
1379,41.94528257956002
1380,31.674602397476388
1381,53.09728715712932
1382,72.6844366000788
1383,60.555167730077734
